0,16
1,16
2,16
3,1
4,41
5,37
6,46
7,43
8,48
9,36
10,36
11,16
12,16
13,49
14,22
15,31
16,22
17,16
18,39
19,22
20,22
21,22
22,23
23,43
24,22
25,18
26,5
27,48
28,16
29,16
30,42
31,37
32,16
33,16
34,16
35,18
36,16
37,15
38,40
39,42
40,37
41,37
42,16
43,16
44,16
45,27
46,45
47,21
48,18
49,33
50,18
51,16
52,37
53,5
54,27
55,21
56,22
57,22
58,25
59,32
60,25
61,7
62,16
63,24
64,16
65,16
66,23
67,25
68,22
69,36
70,16
71,29
72,37
73,16
74,21
75,32
76,17
77,45
78,9
79,9
80,16
81,27
82,16
83,22
84,30
85,7
86,25
87,32
88,22
89,25
90,27
91,40
92,0
93,37
94,48
95,43
96,38
97,22
98,36
99,23
100,22
101,21
102,2
103,22
104,22
105,22
106,18
107,5
108,21
109,16
110,18
111,25
112,27
113,20
114,49
115,17
116,35
117,25
118,18
119,44
120,2
121,34
122,7
123,16
124,16
125,27
126,7
127,2
128,18
129,36
130,36
131,36
132,38
133,2
134,9
135,42
136,16
137,15
138,16
139,45
140,16
141,37
142,16
143,42
144,32
145,36
146,15
147,42
148,16
149,12
150,32
151,18
152,1
153,47
154,18
155,18
156,16
157,16
158,21
159,36
160,3
161,37
162,18
163,32
164,49
165,22
166,32
167,22
168,42
169,37
170,16
171,16
172,16
173,35
174,46
175,22
176,3
177,3
178,16
179,16
180,12
181,1
182,19
183,37
184,8
185,22
186,22
187,41
188,46
189,0
190,16
191,16
192,16
193,35
194,2
195,14
196,18
197,32
198,49
199,18
200,22
201,35
202,17
203,42
204,28
205,22
206,2
207,8
208,0
209,36
210,36
211,22
212,17
213,16
214,16
215,19
216,36
217,22
218,36
219,22
220,26
221,22
222,16
223,16
224,15
225,45
226,16
227,16
228,38
229,32
230,10
231,27
232,49
233,16
234,16
235,16
236,33
237,16
238,16
239,16
240,16
241,15
242,3
243,18
244,42
245,18
246,36
247,36
248,29
249,16
250,30
251,42
252,36
253,16
254,10
255,29
256,36
257,16
258,16
259,5
260,43
261,2
262,12
263,37
264,43
265,38
266,16
267,36
268,1
269,16
270,18
271,47
272,27
273,25
274,16
275,22
276,9
277,9
278,43
279,9
280,26
281,18
282,5
283,22
284,32
285,29
286,37
287,49
288,42
289,15
290,15
291,15
292,16
293,16
294,16
295,15
296,27
297,49
298,18
299,16
300,16
301,16
302,18
303,16
304,37
305,37
306,36
307,37
308,36
309,3
310,18
311,37
312,18
313,37
314,18
315,32
316,24
317,18
318,2
319,18
320,45
321,36
322,36
323,22
324,22
325,5
326,32
327,16
328,7
329,16
330,18
331,16
332,16
333,26
334,26
335,26
336,22
337,18
338,49
339,2
340,16
341,22
342,16
343,16
344,28
345,18
346,36
347,18
348,16
349,42
350,18
351,22
352,18
353,22
354,16
355,42
356,18
357,16
358,42
359,16
360,18
361,18
362,18
363,37
364,18
365,39
366,22
367,16
368,9
369,6
370,18
371,16
372,22
373,16
374,42
375,45
376,18
377,27
378,46
379,16
380,16
381,22
382,6
383,16
384,16
385,2
386,18
387,16
388,16
389,22
390,18
391,42
392,32
393,26
394,16
395,49
396,25
397,15
398,36
399,32
400,22
401,42
402,28
403,13
404,28
405,26
406,9
407,22
408,42
409,22
410,0
411,16
412,18
413,37
414,36
415,16
416,20
417,18
418,16
419,25
420,11
421,42
422,49
423,18
424,3
425,37
426,25
427,16
428,42
429,20
430,37
431,49
432,21
433,22
434,11
435,36
436,28
437,16
438,3
439,49
440,2
441,24
442,16
443,16
444,46
445,42
446,9
447,49
448,18
449,21
450,22
451,18
452,18
453,37
454,18
455,16
456,26
457,22
458,49
459,37
460,42
461,16
462,37
463,21
464,37
465,23
466,43
467,32
468,37
469,32
470,36
471,45
472,36
473,26
474,18
475,7
476,43
477,36
478,16
479,16
480,16
481,18
482,16
483,22
484,13
485,15
486,31
487,22
488,4
489,16
490,2
491,24
492,37
493,32
494,49
495,7
496,22
497,21
498,36
499,49
500,38
501,18
502,12
503,14
504,37
505,25
506,16
507,18
508,49
509,16
510,31
511,49
512,37
513,18
514,18
515,18
516,16
517,16
518,16
519,16
520,1
521,1
522,19
523,49
524,35
525,32
526,18
527,46
528,17
529,30
530,22
531,36
532,18
533,16
534,30
535,32
536,36
537,18
538,22
539,18
540,37
541,3
542,0
543,33
544,18
545,48
546,37
547,35
548,18
549,35
550,18
551,35
552,39
553,37
554,42
555,42
556,39
557,3
558,3
559,16
560,16
561,36
562,12
563,1
564,35
565,35
566,13
567,32
568,48
569,18
570,37
571,7
572,16
573,16
574,16
575,16
576,49
577,5
578,42
579,49
580,49
581,16
582,36
583,22
584,37
585,31
586,31
587,31
588,31
589,31
590,22
591,18
592,18
593,18
594,29
595,7
596,18
597,32
598,22
599,15
600,27
601,16
602,21
603,22
604,16
605,16
606,27
607,18
608,2
609,22
610,16
611,16
612,2
613,16
614,16
615,41
616,22
617,24
618,17
619,17
620,16
621,16
622,25
623,45
624,16
625,22
626,10
627,20
628,16
629,16
630,17
631,16
632,18
633,8
634,17
635,16
636,37
637,28
638,45
639,23
640,42
641,16
642,2
643,18
644,16
645,44
646,46
647,18
648,49
649,18
650,25
651,14
652,8
653,22
654,9
655,0
656,3
657,9
658,16
659,16
660,35
661,0
662,18
663,37
664,18
665,37
666,9
667,33
668,33
669,21
670,39
671,18
672,22
673,17
674,35
675,36
676,2
677,9
678,15
679,42
680,22
681,7
682,2
683,2
684,18
